mybatis;deleteItem;16
mybatis;deleteItem;12
mybatis;saveItem;15
mybatis;getItemById;5
mybatis;deleteItem;1
mybatis;getAllItems;10
mybatis;updateItem;2
mybatis;getCustomerById;2
mybatis;getAllCustomers;5
mybatis;updateCustomer;4
mybatis;saveCustomer;2
mybatis;saveOrder;3
mybatis;getCartById;1
mybatis;getItemById;1
mybatis;updateCart;10
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;4
mybatis;saveItem;2
mybatis;getItemById;2
mybatis;deleteItem;2
mybatis;getAllItems;5
mybatis;updateItem;7
mybatis;getCustomerById;1
mybatis;getAllCustomers;4
mybatis;updateCustomer;11
mybatis;saveCustomer;5
mybatis;saveOrder;2
mybatis;getCartById;1
mybatis;getItemById;0
mybatis;updateCart;1
mybatis;getOrderById;1
mybatis;getAllOrders;4
mybatis;getAllCarts;2
mybatis;saveItem;1
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;17
mybatis;updateItem;1
mybatis;getCustomerById;10
mybatis;getAllCustomers;12
mybatis;updateCustomer;6
mybatis;saveCustomer;3
mybatis;saveOrder;1
mybatis;getCartById;8
mybatis;getItemById;1
mybatis;updateCart;2
mybatis;getOrderById;5
mybatis;getAllOrders;2
mybatis;getAllCarts;10
mybatis;saveItem;2
mybatis;getItemById;1
mybatis;deleteItem;2
mybatis;getAllItems;2
mybatis;updateItem;2
mybatis;getCustomerById;1
mybatis;getAllCustomers;8
mybatis;updateCustomer;5
mybatis;saveCustomer;2
mybatis;saveOrder;2
mybatis;getCartById;2
mybatis;getItemById;1
mybatis;updateCart;3
mybatis;getOrderById;2
mybatis;getAllOrders;3
mybatis;getAllCarts;3
mybatis;saveItem;6
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;3
mybatis;updateItem;1
mybatis;getCustomerById;6
mybatis;getAllCustomers;2
mybatis;updateCustomer;2
mybatis;saveCustomer;8
mybatis;saveOrder;1
mybatis;getCartById;2
mybatis;getItemById;1
mybatis;updateCart;8
mybatis;getOrderById;1
mybatis;getAllOrders;2
mybatis;getAllCarts;7
mybatis;saveItem;1
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;2
mybatis;updateItem;1
mybatis;getCustomerById;2
mybatis;getAllCustomers;2
mybatis;updateCustomer;9
mybatis;saveCustomer;1
mybatis;saveOrder;3
mybatis;getCartById;1
mybatis;getItemById;1
mybatis;updateCart;8
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;3
mybatis;saveItem;1
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;2
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;4
mybatis;updateCustomer;3
mybatis;saveCustomer;6
mybatis;saveOrder;2
mybatis;getCartById;1
mybatis;getItemById;1
mybatis;updateCart;2
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;4
mybatis;saveItem;1
mybatis;getItemById;1
mybatis;deleteItem;2
mybatis;getAllItems;2
mybatis;updateItem;1
mybatis;getCustomerById;2
mybatis;getAllCustomers;2
mybatis;updateCustomer;1
mybatis;saveCustomer;4
mybatis;saveOrder;2
mybatis;getCartById;1
mybatis;getItemById;0
mybatis;updateCart;0
mybatis;getOrderById;2
mybatis;getAllOrders;6
mybatis;getAllCarts;2
mybatis;saveItem;2
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;2
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;4
mybatis;updateCustomer;3
mybatis;saveCustomer;2
mybatis;saveOrder;3
mybatis;getCartById;1
mybatis;getItemById;0
mybatis;updateCart;1
mybatis;getOrderById;11
mybatis;getAllOrders;0
mybatis;getAllCarts;2
mybatis;saveItem;2
mybatis;getItemById;1
mybatis;deleteItem;4
mybatis;getAllItems;1
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;1
mybatis;updateCustomer;2
mybatis;saveCustomer;7
mybatis;saveOrder;7
mybatis;getCartById;1
mybatis;getItemById;1
mybatis;updateCart;1
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;5
mybatis;saveItem;2
mybatis;getItemById;2
mybatis;deleteItem;6
mybatis;getAllItems;11
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;3
mybatis;updateCustomer;1
mybatis;saveCustomer;2
mybatis;saveOrder;2
mybatis;getCartById;2
mybatis;getItemById;1
mybatis;updateCart;10
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;3
mybatis;saveItem;1
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;6
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;4
mybatis;updateCustomer;9
mybatis;saveCustomer;2
mybatis;saveOrder;1
mybatis;getCartById;0
mybatis;getItemById;0
mybatis;updateCart;1
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;5
mybatis;saveItem;8
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;3
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;11
mybatis;updateCustomer;2
mybatis;saveCustomer;2
mybatis;saveOrder;2
mybatis;getCartById;6
mybatis;getItemById;1
mybatis;updateCart;2
mybatis;getOrderById;2
mybatis;getAllOrders;1
mybatis;getAllCarts;14
mybatis;saveItem;3
mybatis;getItemById;1
mybatis;deleteItem;4
mybatis;getAllItems;2
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;4
mybatis;updateCustomer;4
mybatis;saveCustomer;6
mybatis;saveOrder;1
mybatis;getCartById;1
mybatis;getItemById;0
mybatis;updateCart;1
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;5
mybatis;saveItem;5
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;2
mybatis;updateItem;1
mybatis;getCustomerById;4
mybatis;getAllCustomers;2
mybatis;updateCustomer;2
mybatis;saveCustomer;2
mybatis;saveOrder;1
mybatis;getCartById;1
mybatis;getItemById;1
mybatis;updateCart;9
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;13
mybatis;saveItem;2
mybatis;getItemById;1
mybatis;deleteItem;3
mybatis;getAllItems;4
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;4
mybatis;updateCustomer;11
mybatis;saveCustomer;3
mybatis;saveOrder;1
mybatis;getCartById;1
mybatis;getItemById;0
mybatis;updateCart;1
mybatis;getOrderById;0
mybatis;getAllOrders;1
mybatis;getAllCarts;4
mybatis;saveItem;2
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;2
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;2
mybatis;updateCustomer;1
mybatis;saveCustomer;7
mybatis;saveOrder;2
mybatis;getCartById;1
mybatis;getItemById;1
mybatis;updateCart;1
mybatis;getOrderById;0
mybatis;getAllOrders;2
mybatis;getAllCarts;6
mybatis;saveItem;2
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;2
mybatis;updateItem;2
mybatis;getCustomerById;2
mybatis;getAllCustomers;4
mybatis;updateCustomer;9
mybatis;saveCustomer;2
mybatis;saveOrder;2
mybatis;getCartById;1
mybatis;getItemById;1
mybatis;updateCart;1
mybatis;getOrderById;1
mybatis;getAllOrders;2
mybatis;getAllCarts;2
mybatis;saveItem;2
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;2
mybatis;updateItem;4
mybatis;getCustomerById;1
mybatis;getAllCustomers;6
mybatis;updateCustomer;8
mybatis;saveCustomer;2
mybatis;saveOrder;2
mybatis;getCartById;1
mybatis;getItemById;1
mybatis;updateCart;1
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;2
mybatis;saveItem;8
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;5
mybatis;updateItem;0
mybatis;getCustomerById;1
mybatis;getAllCustomers;4
mybatis;updateCustomer;1
mybatis;saveCustomer;1
mybatis;saveOrder;1
mybatis;getCartById;1
mybatis;getItemById;1
mybatis;updateCart;0
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;3
mybatis;saveItem;2
mybatis;getItemById;2
mybatis;deleteItem;1
mybatis;getAllItems;2
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;3
mybatis;updateCustomer;2
mybatis;saveCustomer;2
mybatis;saveOrder;1
mybatis;getCartById;2
mybatis;getItemById;1
mybatis;updateCart;1
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;4
mybatis;saveItem;2
mybatis;getItemById;2
mybatis;deleteItem;1
mybatis;getAllItems;3
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;3
mybatis;updateCustomer;2
mybatis;saveCustomer;1
mybatis;saveOrder;1
mybatis;getCartById;1
mybatis;getItemById;1
mybatis;updateCart;3
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;4
mybatis;saveItem;1
mybatis;getItemById;1
mybatis;deleteItem;6
mybatis;getAllItems;1
mybatis;updateItem;1
mybatis;getCustomerById;0
mybatis;getAllCustomers;1
mybatis;updateCustomer;1
mybatis;saveCustomer;3
mybatis;saveOrder;7
mybatis;getCartById;1
mybatis;getItemById;1
mybatis;updateCart;1
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;5
mybatis;saveItem;1
mybatis;getItemById;4
mybatis;deleteItem;3
mybatis;getAllItems;2
mybatis;updateItem;2
mybatis;getCustomerById;1
mybatis;getAllCustomers;4
mybatis;updateCustomer;5
mybatis;saveCustomer;2
mybatis;saveOrder;1
mybatis;getCartById;1
mybatis;getItemById;0
mybatis;updateCart;1
mybatis;getOrderById;0
mybatis;getAllOrders;1
mybatis;getAllCarts;3
mybatis;saveItem;3
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;4
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;3
mybatis;updateCustomer;2
mybatis;saveCustomer;3
mybatis;saveOrder;3
mybatis;getCartById;0
mybatis;getItemById;0
mybatis;updateCart;1
mybatis;getOrderById;1
mybatis;getAllOrders;2
mybatis;getAllCarts;2
mybatis;saveItem;3
mybatis;getItemById;1
mybatis;deleteItem;4
mybatis;getAllItems;4
mybatis;updateItem;2
mybatis;getCustomerById;1
mybatis;getAllCustomers;2
mybatis;updateCustomer;1
mybatis;saveCustomer;2
mybatis;saveOrder;2
mybatis;getCartById;2
mybatis;getItemById;2
mybatis;updateCart;2
mybatis;getOrderById;3
mybatis;getAllOrders;1
mybatis;getAllCarts;1
mybatis;saveItem;3
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;13
mybatis;updateItem;1
mybatis;getCustomerById;2
mybatis;getAllCustomers;6
mybatis;updateCustomer;3
mybatis;saveCustomer;4
mybatis;saveOrder;1
mybatis;getCartById;1
mybatis;getItemById;1
mybatis;updateCart;1
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;2
mybatis;saveItem;2
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;13
mybatis;updateItem;1
mybatis;getCustomerById;0
mybatis;getAllCustomers;2
mybatis;updateCustomer;3
mybatis;saveCustomer;2
mybatis;saveOrder;1
mybatis;getCartById;6
mybatis;getItemById;1
mybatis;updateCart;0
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;11
mybatis;saveItem;1
mybatis;getItemById;0
mybatis;deleteItem;1
mybatis;getAllItems;2
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;2
mybatis;updateCustomer;2
mybatis;saveCustomer;2
mybatis;saveOrder;2
mybatis;getCartById;1
mybatis;getItemById;0
mybatis;updateCart;1
mybatis;getOrderById;1
mybatis;getAllOrders;3
mybatis;getAllCarts;2
mybatis;saveItem;2
mybatis;getItemById;1
mybatis;deleteItem;3
mybatis;getAllItems;4
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;2
mybatis;updateCustomer;3
mybatis;saveCustomer;10
mybatis;saveOrder;2
mybatis;getCartById;5
mybatis;getItemById;1
mybatis;updateCart;10
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;4
mybatis;saveItem;2
mybatis;getItemById;1
mybatis;deleteItem;4
mybatis;getAllItems;2
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;2
mybatis;updateCustomer;8
mybatis;saveCustomer;2
mybatis;saveOrder;1
mybatis;getCartById;1
mybatis;getItemById;0
mybatis;updateCart;2
mybatis;getOrderById;1
mybatis;getAllOrders;2
mybatis;getAllCarts;4
mybatis;saveItem;2
mybatis;getItemById;0
mybatis;deleteItem;4
mybatis;getAllItems;2
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;4
mybatis;updateCustomer;1
mybatis;saveCustomer;1
mybatis;saveOrder;1
mybatis;getCartById;0
mybatis;getItemById;0
mybatis;updateCart;1
mybatis;getOrderById;2
mybatis;getAllOrders;1
mybatis;getAllCarts;2
mybatis;saveItem;2
mybatis;getItemById;1
mybatis;deleteItem;0
mybatis;getAllItems;2
mybatis;updateItem;1
mybatis;getCustomerById;0
mybatis;getAllCustomers;4
mybatis;updateCustomer;1
mybatis;saveCustomer;3
mybatis;saveOrder;5
mybatis;getCartById;3
mybatis;getItemById;8
mybatis;updateCart;1
mybatis;getOrderById;0
mybatis;getAllOrders;1
mybatis;getAllCarts;4
mybatis;saveItem;3
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;2
mybatis;updateItem;1
mybatis;getCustomerById;8
mybatis;getAllCustomers;3
mybatis;updateCustomer;5
mybatis;saveCustomer;2
mybatis;saveOrder;1
mybatis;getCartById;3
mybatis;getItemById;1
mybatis;updateCart;1
mybatis;getOrderById;2
mybatis;getAllOrders;2
mybatis;getAllCarts;4
mybatis;saveItem;1
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;5
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;4
mybatis;updateCustomer;3
mybatis;saveCustomer;2
mybatis;saveOrder;2
mybatis;getCartById;0
mybatis;getItemById;6
mybatis;updateCart;2
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;3
mybatis;saveItem;1
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;1
mybatis;updateItem;3
mybatis;getCustomerById;1
mybatis;getAllCustomers;4
mybatis;updateCustomer;1
mybatis;saveCustomer;2
mybatis;saveOrder;1
mybatis;getCartById;3
mybatis;getItemById;1
mybatis;updateCart;3
mybatis;getOrderById;0
mybatis;getAllOrders;2
mybatis;getAllCarts;4
mybatis;saveItem;2
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;3
mybatis;updateItem;2
mybatis;getCustomerById;1
mybatis;getAllCustomers;6
mybatis;updateCustomer;3
mybatis;saveCustomer;1
mybatis;saveOrder;1
mybatis;getCartById;3
mybatis;getItemById;1
mybatis;updateCart;4
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;3
mybatis;saveItem;1
mybatis;getItemById;4
mybatis;deleteItem;1
mybatis;getAllItems;4
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;4
mybatis;updateCustomer;6
mybatis;saveCustomer;1
mybatis;saveOrder;3
mybatis;getCartById;1
mybatis;getItemById;0
mybatis;updateCart;1
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;2
mybatis;saveItem;2
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;5
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;2
mybatis;updateCustomer;2
mybatis;saveCustomer;1
mybatis;saveOrder;1
mybatis;getCartById;0
mybatis;getItemById;0
mybatis;updateCart;1
mybatis;getOrderById;2
mybatis;getAllOrders;2
mybatis;getAllCarts;4
mybatis;saveItem;1
mybatis;getItemById;2
mybatis;deleteItem;0
mybatis;getAllItems;3
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;4
mybatis;updateCustomer;7
mybatis;saveCustomer;1
mybatis;saveOrder;1
mybatis;getCartById;1
mybatis;getItemById;1
mybatis;updateCart;0
mybatis;getOrderById;2
mybatis;getAllOrders;1
mybatis;getAllCarts;4
mybatis;saveItem;1
mybatis;getItemById;0
mybatis;deleteItem;1
mybatis;getAllItems;8
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;3
mybatis;updateCustomer;3
mybatis;saveCustomer;1
mybatis;saveOrder;2
mybatis;getCartById;12
mybatis;getItemById;2
mybatis;updateCart;1
mybatis;getOrderById;0
mybatis;getAllOrders;0
mybatis;getAllCarts;3
mybatis;saveItem;6
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;7
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;3
mybatis;updateCustomer;2
mybatis;saveCustomer;1
mybatis;saveOrder;1
mybatis;getCartById;1
mybatis;getItemById;5
mybatis;updateCart;1
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;4
mybatis;saveItem;1
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;2
mybatis;updateItem;2
mybatis;getCustomerById;0
mybatis;getAllCustomers;2
mybatis;updateCustomer;6
mybatis;saveCustomer;3
mybatis;saveOrder;1
mybatis;getCartById;1
mybatis;getItemById;1
mybatis;updateCart;1
mybatis;getOrderById;1
mybatis;getAllOrders;2
mybatis;getAllCarts;2
mybatis;saveItem;1
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;2
mybatis;updateItem;3
mybatis;getCustomerById;2
mybatis;getAllCustomers;2
mybatis;updateCustomer;8
mybatis;saveCustomer;2
mybatis;saveOrder;1
mybatis;getCartById;1
mybatis;getItemById;1
mybatis;updateCart;1
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;3
mybatis;saveItem;2
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;4
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;2
mybatis;updateCustomer;2
mybatis;saveCustomer;2
mybatis;saveOrder;2
mybatis;getCartById;1
mybatis;getItemById;0
mybatis;updateCart;1
mybatis;getOrderById;0
mybatis;getAllOrders;1
mybatis;getAllCarts;3
mybatis;saveItem;2
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;3
mybatis;updateItem;2
mybatis;getCustomerById;3
mybatis;getAllCustomers;3
mybatis;updateCustomer;1
mybatis;saveCustomer;1
mybatis;saveOrder;1
mybatis;getCartById;1
mybatis;getItemById;0
mybatis;updateCart;0
mybatis;getOrderById;4
mybatis;getAllOrders;2
mybatis;getAllCarts;15
mybatis;saveItem;1
mybatis;getItemById;9
mybatis;deleteItem;0
mybatis;getAllItems;5
mybatis;updateItem;1
mybatis;getCustomerById;0
mybatis;getAllCustomers;2
mybatis;updateCustomer;2
mybatis;saveCustomer;18
mybatis;saveOrder;6
mybatis;getCartById;3
mybatis;getItemById;4
mybatis;updateCart;3
mybatis;getOrderById;0
mybatis;getAllOrders;1
mybatis;getAllCarts;1
mybatis;saveItem;2
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;2
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;3
mybatis;updateCustomer;3
mybatis;saveCustomer;2
mybatis;saveOrder;1
mybatis;getCartById;1
mybatis;getItemById;1
mybatis;updateCart;0
mybatis;getOrderById;1
mybatis;getAllOrders;1
mybatis;getAllCarts;4
mybatis;saveItem;1
mybatis;getItemById;1
mybatis;deleteItem;1
mybatis;getAllItems;2
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;5
mybatis;updateCustomer;2
mybatis;saveCustomer;1
mybatis;saveOrder;3
mybatis;getCartById;3
mybatis;getItemById;0
mybatis;updateCart;1
mybatis;getOrderById;1
mybatis;getAllOrders;0
mybatis;getAllCarts;5
mybatis;saveItem;2
mybatis;getItemById;4
mybatis;deleteItem;1
mybatis;getAllItems;4
mybatis;updateItem;1
mybatis;getCustomerById;1
mybatis;getAllCustomers;5
mybatis;updateCustomer;14
mybatis;saveCustomer;2
mybatis;saveOrder;4
mybatis;getCartById;1
mybatis;getItemById;0
mybatis;updateCart;1
mybatis;getOrderById;1
